Level;Pick list elements;pick list code
3;Turkey breeding flock - Thyroid (as-part-nature);A0C60#F01.A0CAL$F02.A0CES
3;Turkey breeding flock - Urine (as-part-nature);A0C60#F01.A0CAL$F02.A0CET
3;Turkey breeding flock - Faeces (as-part-nature);A0C60#F01.A0CAL$F02.A0CEV
3;Turkey breeding flock - Blood serum (as-part-nature);A0C60#F01.A0CAL$F02.A0CEY
3;Turkey breeding flock - Plasma (as-part-nature);A0C60#F01.A0CAL$F02.A0CEX
3;Turkey breeding flock - Bile (as-part-nature);A0C60#F01.A0CAL$F02.A0EKY
3;Turkey breeding flock - Eye (as-part-nature);A0C60#F01.A0CAL$F02.A067P
3;Turkey breeding flock - Feather (as-part-nature);A0C60#F01.A0CAL$F02.A0ESE
3;Turkey breeding flock - Hair (as-part-nature);A0C60#F01.A0CAL$F02.A0ESP
3;Turkey breeding flock - Injection site (as-part-nature);A0C60#F01.A0CAL$F02.A0ESN
3;Turkey breeding flock - Lung (as-part-nature);A0C60#F01.A0CAL$F02.A069P
3;Turkey breeding flock - Pollen (as-part-nature);A0C60#F01.A0CAL$F02.A0ESK
3;Turkey breeding flock - Retina (as-part-nature);A0C60#F01.A0CAL$F02.A0ESJ
3;Turkey breeding flock - Sand (as-part-nature);A0C60#F01.A0CAL$F02.A0ESH
3;Turkey breeding flock - Tissues juice (as-part-nature);A0C60#F01.A0CAL$F02.A0ESG
3;Turkey breeding flock - Wool (as-part-nature);A0C60#F01.A0CAL$F02.A0ESF
3;Turkey breeding flock - Drinking water;A0F7L#F01.A0CAL$F02.A06CA
3;Turkey breeding flock - Water for aquaculture;A0F7M#F01.A0CAL$F02.A06CA
3;Turkey breeding flock - Feed;A0BB9#F01.A0CAL$F02.A0F0Y
3;Turkey fattening animal - Meat (as-part-nature);A0BXF#F01.A0CAQ$F02.A0BYZ
3;Turkey fattening animal - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CAQ$F02.A0EMD
3;Turkey fattening animal - Fat (as-part-nature);A0BXF#F01.A0CAQ$F02.A069J
3;Turkey fattening animal - Blood (as-part-nature);A0BXF#F01.A0CAQ$F02.A06AL
3;Turkey fattening animal - Kidney (as-part-nature);A0BXF#F01.A0CAQ$F02.A069N
3;Turkey fattening animal - Kidney fat (as-part-nature);A0BXF#F01.A0CAQ$F02.A0F1B
3;Turkey fattening animal - Liver (as-part-nature);A0BXF#F01.A0CAQ$F02.A069M
3;Turkey fattening animal - Skin & fat (as-part-nature);A0BXF#F01.A0CAQ$F02.A06AK
3;Turkey fattening animal - Thyroid (as-part-nature);A0C60#F01.A0CAQ$F02.A0CES
3;Turkey fattening animal - Urine (as-part-nature);A0C60#F01.A0CAQ$F02.A0CET
3;Turkey fattening animal - Faeces (as-part-nature);A0C60#F01.A0CAQ$F02.A0CEV
3;Turkey fattening animal - Blood serum (as-part-nature);A0C60#F01.A0CAQ$F02.A0CEY
3;Turkey fattening animal - Plasma (as-part-nature);A0C60#F01.A0CAQ$F02.A0CEX
3;Turkey fattening animal - Bile (as-part-nature);A0C60#F01.A0CAQ$F02.A0EKY
3;Turkey fattening animal - Eye (as-part-nature);A0C60#F01.A0CAQ$F02.A067P
3;Turkey fattening animal - Feather (as-part-nature);A0C60#F01.A0CAQ$F02.A0ESE
3;Turkey fattening animal - Hair (as-part-nature);A0C60#F01.A0CAQ$F02.A0ESP
3;Turkey fattening animal - Injection site (as-part-nature);A0C60#F01.A0CAQ$F02.A0ESN
3;Turkey fattening animal - Lung (as-part-nature);A0C60#F01.A0CAQ$F02.A069P
3;Turkey fattening animal - Pollen (as-part-nature);A0C60#F01.A0CAQ$F02.A0ESK
3;Turkey fattening animal - Retina (as-part-nature);A0C60#F01.A0CAQ$F02.A0ESJ
3;Turkey fattening animal - Sand (as-part-nature);A0C60#F01.A0CAQ$F02.A0ESH
3;Turkey fattening animal - Tissues juice (as-part-nature);A0C60#F01.A0CAQ$F02.A0ESG
3;Turkey fattening animal - Wool (as-part-nature);A0C60#F01.A0CAQ$F02.A0ESF
3;Turkey fattening animal - Drinking water;A0F7L#F01.A0CAQ$F02.A06CA
3;Turkey fattening animal - Water for aquaculture;A0F7M#F01.A0CAQ$F02.A06CA
3;Turkey fattening animal - Feed;A0BB9#F01.A0CAQ$F02.A0F0Y
3;Turkey laying hens - Meat (as-part-nature);A0BXF#F01.A0CAR$F02.A0BYZ$F32.A0C8V
3;Turkey laying hens - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CAR$F02.A0EMD$F32.A0C8V
3;Turkey laying hens - Fat (as-part-nature);A0BXF#F01.A0CAR$F02.A069J$F32.A0C8V
3;Turkey laying hens - Blood (as-part-nature);A0BXF#F01.A0CAR$F02.A06AL$F32.A0C8V
3;Turkey laying hens - Kidney (as-part-nature);A0BXF#F01.A0CAR$F02.A069N$F32.A0C8V
3;Turkey laying hens - Kidney fat (as-part-nature);A0BXF#F01.A0CAR$F02.A0F1B$F32.A0C8V
3;Turkey laying hens - Liver (as-part-nature);A0BXF#F01.A0CAR$F02.A069M$F32.A0C8V
3;Turkey laying hens - Skin & fat (as-part-nature);A0BXF#F01.A0CAR$F02.A06AK$F32.A0C8V
3;Turkey laying hens - Thyroid (as-part-nature);A0C60#F01.A0CAR$F02.A0CES$F32.A0C8V
3;Turkey laying hens - Urine (as-part-nature);A0C60#F01.A0CAR$F02.A0CET$F32.A0C8V
3;Turkey laying hens - Faeces (as-part-nature);A0C60#F01.A0CAR$F02.A0CEV$F32.A0C8V
3;Turkey laying hens - Blood serum (as-part-nature);A0C60#F01.A0CAR$F02.A0CEY$F32.A0C8V
3;Turkey laying hens - Plasma (as-part-nature);A0C60#F01.A0CAR$F02.A0CEX$F32.A0C8V
3;Turkey laying hens - Bile (as-part-nature);A0C60#F01.A0CAR$F02.A0EKY$F32.A0C8V
3;Turkey laying hens - Eye (as-part-nature);A0C60#F01.A0CAR$F02.A067P$F32.A0C8V
3;Turkey laying hens - Feather (as-part-nature);A0C60#F01.A0CAR$F02.A0ESE$F32.A0C8V
3;Turkey laying hens - Hair (as-part-nature);A0C60#F01.A0CAR$F02.A0ESP$F32.A0C8V
3;Turkey laying hens - Injection site (as-part-nature);A0C60#F01.A0CAR$F02.A0ESN$F32.A0C8V
3;Turkey laying hens - Lung (as-part-nature);A0C60#F01.A0CAR$F02.A069P$F32.A0C8V
3;Turkey laying hens - Pollen (as-part-nature);A0C60#F01.A0CAR$F02.A0ESK$F32.A0C8V
3;Turkey laying hens - Retina (as-part-nature);A0C60#F01.A0CAR$F02.A0ESJ$F32.A0C8V
3;Turkey laying hens - Sand (as-part-nature);A0C60#F01.A0CAR$F02.A0ESH$F32.A0C8V
3;Turkey laying hens - Tissues juice (as-part-nature);A0C60#F01.A0CAR$F02.A0ESG$F32.A0C8V
3;Turkey laying hens - Wool (as-part-nature);A0C60#F01.A0CAR$F02.A0ESF$F32.A0C8V
3;Turkey laying hens - Drinking water;A0F7L#F01.A0CAR$F02.A06CA$F32.A0C8V
3;Turkey laying hens - Water for aquaculture;A0F7M#F01.A0CAR$F02.A06CA$F32.A0C8V
3;Turkey laying hens - Feed;A0BB9#F01.A0CAR$F02.A0F0Y$F32.A0C8V
2;Guinea-fowl - Meat (as-part-nature);A0BXF#F01.A058E$F02.A0BYZ
2;Guinea-fowl - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A058E$F02.A0EMD
2;Guinea-fowl - Fat (as-part-nature);A0BXF#F01.A058E$F02.A069J
2;Guinea-fowl - Blood (as-part-nature);A0BXF#F01.A058E$F02.A06AL
2;Guinea-fowl - Kidney (as-part-nature);A0BXF#F01.A058E$F02.A069N
2;Guinea-fowl - Kidney fat (as-part-nature);A0BXF#F01.A058E$F02.A0F1B
2;Guinea-fowl - Liver (as-part-nature);A0BXF#F01.A058E$F02.A069M
2;Guinea-fowl - Skin & fat (as-part-nature);A0BXF#F01.A058E$F02.A06AK
2;Guinea-fowl - Thyroid (as-part-nature);A0C60#F01.A058E$F02.A0CES
2;Guinea-fowl - Urine (as-part-nature);A0C60#F01.A058E$F02.A0CET
2;Guinea-fowl - Faeces (as-part-nature);A0C60#F01.A058E$F02.A0CEV
2;Guinea-fowl - Blood serum (as-part-nature);A0C60#F01.A058E$F02.A0CEY
2;Guinea-fowl - Plasma (as-part-nature);A0C60#F01.A058E$F02.A0CEX
2;Guinea-fowl - Bile (as-part-nature);A0C60#F01.A058E$F02.A0EKY
2;Guinea-fowl - Eye (as-part-nature);A0C60#F01.A058E$F02.A067P
2;Guinea-fowl - Feather (as-part-nature);A0C60#F01.A058E$F02.A0ESE
2;Guinea-fowl - Hair (as-part-nature);A0C60#F01.A058E$F02.A0ESP
2;Guinea-fowl - Injection site (as-part-nature);A0C60#F01.A058E$F02.A0ESN
2;Guinea-fowl - Lung (as-part-nature);A0C60#F01.A058E$F02.A069P
2;Guinea-fowl - Pollen (as-part-nature);A0C60#F01.A058E$F02.A0ESK
2;Guinea-fowl - Retina (as-part-nature);A0C60#F01.A058E$F02.A0ESJ
2;Guinea-fowl - Sand (as-part-nature);A0C60#F01.A058E$F02.A0ESH
2;Guinea-fowl - Tissues juice (as-part-nature);A0C60#F01.A058E$F02.A0ESG
2;Guinea-fowl - Wool (as-part-nature);A0C60#F01.A058E$F02.A0ESF
2;Guinea-fowl - Drinking water;A0F7L#F01.A058E$F02.A06CA
2;Guinea-fowl - Water for aquaculture;A0F7M#F01.A058E$F02.A06CA
2;Guinea-fowl - Feed;A0BB9#F01.A058E$F02.A0F0Y
3;Guinea-fowl breeding flock - Meat (as-part-nature);A0BXF#F01.A0CBQ$F02.A0BYZ
3;Guinea-fowl breeding flock - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CBQ$F02.A0EMD
3;Guinea-fowl breeding flock - Fat (as-part-nature);A0BXF#F01.A0CBQ$F02.A069J
3;Guinea-fowl breeding flock - Blood (as-part-nature);A0BXF#F01.A0CBQ$F02.A06AL
3;Guinea-fowl breeding flock - Kidney (as-part-nature);A0BXF#F01.A0CBQ$F02.A069N
3;Guinea-fowl breeding flock - Kidney fat (as-part-nature);A0BXF#F01.A0CBQ$F02.A0F1B
3;Guinea-fowl breeding flock - Liver (as-part-nature);A0BXF#F01.A0CBQ$F02.A069M
3;Guinea-fowl breeding flock - Skin & fat (as-part-nature);A0BXF#F01.A0CBQ$F02.A06AK
3;Guinea-fowl breeding flock - Thyroid (as-part-nature);A0C60#F01.A0CBQ$F02.A0CES
3;Guinea-fowl breeding flock - Urine (as-part-nature);A0C60#F01.A0CBQ$F02.A0CET
3;Guinea-fowl breeding flock - Faeces (as-part-nature);A0C60#F01.A0CBQ$F02.A0CEV
3;Guinea-fowl breeding flock - Blood serum (as-part-nature);A0C60#F01.A0CBQ$F02.A0CEY
3;Guinea-fowl breeding flock - Plasma (as-part-nature);A0C60#F01.A0CBQ$F02.A0CEX
3;Guinea-fowl breeding flock - Bile (as-part-nature);A0C60#F01.A0CBQ$F02.A0EKY
3;Guinea-fowl breeding flock - Eye (as-part-nature);A0C60#F01.A0CBQ$F02.A067P
3;Guinea-fowl breeding flock - Feather (as-part-nature);A0C60#F01.A0CBQ$F02.A0ESE
3;Guinea-fowl breeding flock - Hair (as-part-nature);A0C60#F01.A0CBQ$F02.A0ESP
3;Guinea-fowl breeding flock - Injection site (as-part-nature);A0C60#F01.A0CBQ$F02.A0ESN
3;Guinea-fowl breeding flock - Lung (as-part-nature);A0C60#F01.A0CBQ$F02.A069P
3;Guinea-fowl breeding flock - Pollen (as-part-nature);A0C60#F01.A0CBQ$F02.A0ESK
3;Guinea-fowl breeding flock - Retina (as-part-nature);A0C60#F01.A0CBQ$F02.A0ESJ
3;Guinea-fowl breeding flock - Sand (as-part-nature);A0C60#F01.A0CBQ$F02.A0ESH
3;Guinea-fowl breeding flock - Tissues juice (as-part-nature);A0C60#F01.A0CBQ$F02.A0ESG
3;Guinea-fowl breeding flock - Wool (as-part-nature);A0C60#F01.A0CBQ$F02.A0ESF
3;Guinea-fowl breeding flock - Drinking water;A0F7L#F01.A0CBQ$F02.A06CA
3;Guinea-fowl breeding flock - Water for aquaculture;A0F7M#F01.A0CBQ$F02.A06CA
3;Guinea-fowl breeding flock - Feed;A0BB9#F01.A0CBQ$F02.A0F0Y
3;Guinea-fowl fattening animal - Meat (as-part-nature);A0BXF#F01.A0CBV$F02.A0BYZ
3;Guinea-fowl fattening animal - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CBV$F02.A0EMD
3;Guinea-fowl fattening animal - Fat (as-part-nature);A0BXF#F01.A0CBV$F02.A069J
3;Guinea-fowl fattening animal - Blood (as-part-nature);A0BXF#F01.A0CBV$F02.A06AL
3;Guinea-fowl fattening animal - Kidney (as-part-nature);A0BXF#F01.A0CBV$F02.A069N
3;Guinea-fowl fattening animal - Kidney fat (as-part-nature);A0BXF#F01.A0CBV$F02.A0F1B
3;Guinea-fowl fattening animal - Liver (as-part-nature);A0BXF#F01.A0CBV$F02.A069M
3;Guinea-fowl fattening animal - Skin & fat (as-part-nature);A0BXF#F01.A0CBV$F02.A06AK
3;Guinea-fowl fattening animal - Thyroid (as-part-nature);A0C60#F01.A0CBV$F02.A0CES
3;Guinea-fowl fattening animal - Urine (as-part-nature);A0C60#F01.A0CBV$F02.A0CET
3;Guinea-fowl fattening animal - Faeces (as-part-nature);A0C60#F01.A0CBV$F02.A0CEV
3;Guinea-fowl fattening animal - Blood serum (as-part-nature);A0C60#F01.A0CBV$F02.A0CEY
3;Guinea-fowl fattening animal - Plasma (as-part-nature);A0C60#F01.A0CBV$F02.A0CEX
3;Guinea-fowl fattening animal - Bile (as-part-nature);A0C60#F01.A0CBV$F02.A0EKY
3;Guinea-fowl fattening animal - Eye (as-part-nature);A0C60#F01.A0CBV$F02.A067P
3;Guinea-fowl fattening animal - Feather (as-part-nature);A0C60#F01.A0CBV$F02.A0ESE
3;Guinea-fowl fattening animal - Hair (as-part-nature);A0C60#F01.A0CBV$F02.A0ESP
3;Guinea-fowl fattening animal - Injection site (as-part-nature);A0C60#F01.A0CBV$F02.A0ESN
3;Guinea-fowl fattening animal - Lung (as-part-nature);A0C60#F01.A0CBV$F02.A069P
3;Guinea-fowl fattening animal - Pollen (as-part-nature);A0C60#F01.A0CBV$F02.A0ESK
3;Guinea-fowl fattening animal - Retina (as-part-nature);A0C60#F01.A0CBV$F02.A0ESJ
3;Guinea-fowl fattening animal - Sand (as-part-nature);A0C60#F01.A0CBV$F02.A0ESH
3;Guinea-fowl fattening animal - Tissues juice (as-part-nature);A0C60#F01.A0CBV$F02.A0ESG
3;Guinea-fowl fattening animal - Wool (as-part-nature);A0C60#F01.A0CBV$F02.A0ESF
3;Guinea-fowl fattening animal - Drinking water;A0F7L#F01.A0CBV$F02.A06CA
3;Guinea-fowl fattening animal - Water for aquaculture;A0F7M#F01.A0CBV$F02.A06CA
3;Guinea-fowl fattening animal - Feed;A0BB9#F01.A0CBV$F02.A0F0Y
3;Guinea-fowl laying hens - Meat (as-part-nature);A0BXF#F01.A0CBX$F02.A0BYZ$F32.A0C8V
3;Guinea-fowl laying hens - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CBX$F02.A0EMD$F32.A0C8V
3;Guinea-fowl laying hens - Fat (as-part-nature);A0BXF#F01.A0CBX$F02.A069J$F32.A0C8V
3;Guinea-fowl laying hens - Blood (as-part-nature);A0BXF#F01.A0CBX$F02.A06AL$F32.A0C8V
3;Guinea-fowl laying hens - Kidney (as-part-nature);A0BXF#F01.A0CBX$F02.A069N$F32.A0C8V
3;Guinea-fowl laying hens - Kidney fat (as-part-nature);A0BXF#F01.A0CBX$F02.A0F1B$F32.A0C8V
3;Guinea-fowl laying hens - Liver (as-part-nature);A0BXF#F01.A0CBX$F02.A069M$F32.A0C8V
3;Guinea-fowl laying hens - Skin & fat (as-part-nature);A0BXF#F01.A0CBX$F02.A06AK$F32.A0C8V
3;Guinea-fowl laying hens - Thyroid (as-part-nature);A0C60#F01.A0CBX$F02.A0CES$F32.A0C8V
3;Guinea-fowl laying hens - Urine (as-part-nature);A0C60#F01.A0CBX$F02.A0CET$F32.A0C8V
3;Guinea-fowl laying hens - Faeces (as-part-nature);A0C60#F01.A0CBX$F02.A0CEV$F32.A0C8V
3;Guinea-fowl laying hens - Blood serum (as-part-nature);A0C60#F01.A0CBX$F02.A0CEY$F32.A0C8V
3;Guinea-fowl laying hens - Plasma (as-part-nature);A0C60#F01.A0CBX$F02.A0CEX$F32.A0C8V
3;Guinea-fowl laying hens - Bile (as-part-nature);A0C60#F01.A0CBX$F02.A0EKY$F32.A0C8V
3;Guinea-fowl laying hens - Eye (as-part-nature);A0C60#F01.A0CBX$F02.A067P$F32.A0C8V
3;Guinea-fowl laying hens - Feather (as-part-nature);A0C60#F01.A0CBX$F02.A0ESE$F32.A0C8V
3;Guinea-fowl laying hens - Hair (as-part-nature);A0C60#F01.A0CBX$F02.A0ESP$F32.A0C8V
3;Guinea-fowl laying hens - Injection site (as-part-nature);A0C60#F01.A0CBX$F02.A0ESN$F32.A0C8V
3;Guinea-fowl laying hens - Lung (as-part-nature);A0C60#F01.A0CBX$F02.A069P$F32.A0C8V
3;Guinea-fowl laying hens - Pollen (as-part-nature);A0C60#F01.A0CBX$F02.A0ESK$F32.A0C8V
3;Guinea-fowl laying hens - Retina (as-part-nature);A0C60#F01.A0CBX$F02.A0ESJ$F32.A0C8V
3;Guinea-fowl laying hens - Sand (as-part-nature);A0C60#F01.A0CBX$F02.A0ESH$F32.A0C8V
3;Guinea-fowl laying hens - Tissues juice (as-part-nature);A0C60#F01.A0CBX$F02.A0ESG$F32.A0C8V
3;Guinea-fowl laying hens - Wool (as-part-nature);A0C60#F01.A0CBX$F02.A0ESF$F32.A0C8V
3;Guinea-fowl laying hens - Drinking water;A0F7L#F01.A0CBX$F02.A06CA$F32.A0C8V
3;Guinea-fowl laying hens - Water for aquaculture;A0F7M#F01.A0CBX$F02.A06CA$F32.A0C8V
3;Guinea-fowl laying hens - Feed;A0BB9#F01.A0CBX$F02.A0F0Y$F32.A0C8V
2;Quail - Meat (as-part-nature);A0BXF#F01.A058J$F02.A0BYZ
2;Quail - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A058J$F02.A0EMD
2;Quail - Fat (as-part-nature);A0BXF#F01.A058J$F02.A069J
2;Quail - Blood (as-part-nature);A0BXF#F01.A058J$F02.A06AL
2;Quail - Kidney (as-part-nature);A0BXF#F01.A058J$F02.A069N
2;Quail - Kidney fat (as-part-nature);A0BXF#F01.A058J$F02.A0F1B
2;Quail - Liver (as-part-nature);A0BXF#F01.A058J$F02.A069M
2;Quail - Skin & fat (as-part-nature);A0BXF#F01.A058J$F02.A06AK
2;Quail - Thyroid (as-part-nature);A0C60#F01.A058J$F02.A0CES
2;Quail - Urine (as-part-nature);A0C60#F01.A058J$F02.A0CET
2;Quail - Faeces (as-part-nature);A0C60#F01.A058J$F02.A0CEV
2;Quail - Blood serum (as-part-nature);A0C60#F01.A058J$F02.A0CEY
2;Quail - Plasma (as-part-nature);A0C60#F01.A058J$F02.A0CEX
2;Quail - Bile (as-part-nature);A0C60#F01.A058J$F02.A0EKY
2;Quail - Eye (as-part-nature);A0C60#F01.A058J$F02.A067P
2;Quail - Feather (as-part-nature);A0C60#F01.A058J$F02.A0ESE
2;Quail - Hair (as-part-nature);A0C60#F01.A058J$F02.A0ESP
2;Quail - Injection site (as-part-nature);A0C60#F01.A058J$F02.A0ESN
2;Quail - Lung (as-part-nature);A0C60#F01.A058J$F02.A069P
2;Quail - Pollen (as-part-nature);A0C60#F01.A058J$F02.A0ESK
2;Quail - Retina (as-part-nature);A0C60#F01.A058J$F02.A0ESJ
2;Quail - Sand (as-part-nature);A0C60#F01.A058J$F02.A0ESH
2;Quail - Tissues juice (as-part-nature);A0C60#F01.A058J$F02.A0ESG
2;Quail - Wool (as-part-nature);A0C60#F01.A058J$F02.A0ESF
2;Quail - Drinking water;A0F7L#F01.A058J$F02.A06CA
2;Quail - Water for aquaculture;A0F7M#F01.A058J$F02.A06CA
2;Quail - Feed;A0BB9#F01.A058J$F02.A0F0Y
3;Quail breeding flock - Meat (as-part-nature);A0BXF#F01.A0CCS$F02.A0BYZ
3;Quail breeding flock - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CCS$F02.A0EMD
3;Quail breeding flock - Fat (as-part-nature);A0BXF#F01.A0CCS$F02.A069J
3;Quail breeding flock - Blood (as-part-nature);A0BXF#F01.A0CCS$F02.A06AL
3;Quail breeding flock - Kidney (as-part-nature);A0BXF#F01.A0CCS$F02.A069N
3;Quail breeding flock - Kidney fat (as-part-nature);A0BXF#F01.A0CCS$F02.A0F1B
3;Quail breeding flock - Liver (as-part-nature);A0BXF#F01.A0CCS$F02.A069M
3;Quail breeding flock - Skin & fat (as-part-nature);A0BXF#F01.A0CCS$F02.A06AK
3;Quail breeding flock - Thyroid (as-part-nature);A0C60#F01.A0CCS$F02.A0CES
3;Quail breeding flock - Urine (as-part-nature);A0C60#F01.A0CCS$F02.A0CET
3;Quail breeding flock - Faeces (as-part-nature);A0C60#F01.A0CCS$F02.A0CEV
3;Quail breeding flock - Blood serum (as-part-nature);A0C60#F01.A0CCS$F02.A0CEY
3;Quail breeding flock - Plasma (as-part-nature);A0C60#F01.A0CCS$F02.A0CEX
3;Quail breeding flock - Bile (as-part-nature);A0C60#F01.A0CCS$F02.A0EKY
3;Quail breeding flock - Eye (as-part-nature);A0C60#F01.A0CCS$F02.A067P
3;Quail breeding flock - Feather (as-part-nature);A0C60#F01.A0CCS$F02.A0ESE
3;Quail breeding flock - Hair (as-part-nature);A0C60#F01.A0CCS$F02.A0ESP
3;Quail breeding flock - Injection site (as-part-nature);A0C60#F01.A0CCS$F02.A0ESN
3;Quail breeding flock - Lung (as-part-nature);A0C60#F01.A0CCS$F02.A069P
3;Quail breeding flock - Pollen (as-part-nature);A0C60#F01.A0CCS$F02.A0ESK
3;Quail breeding flock - Retina (as-part-nature);A0C60#F01.A0CCS$F02.A0ESJ
3;Quail breeding flock - Sand (as-part-nature);A0C60#F01.A0CCS$F02.A0ESH
3;Quail breeding flock - Tissues juice (as-part-nature);A0C60#F01.A0CCS$F02.A0ESG
3;Quail breeding flock - Wool (as-part-nature);A0C60#F01.A0CCS$F02.A0ESF
3;Quail breeding flock - Drinking water;A0F7L#F01.A0CCS$F02.A06CA
3;Quail breeding flock - Water for aquaculture;A0F7M#F01.A0CCS$F02.A06CA
3;Quail breeding flock - Feed;A0BB9#F01.A0CCS$F02.A0F0Y
3;Quail fattening animal - Meat (as-part-nature);A0BXF#F01.A0CCY$F02.A0BYZ
3;Quail fattening animal - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CCY$F02.A0EMD
3;Quail fattening animal - Fat (as-part-nature);A0BXF#F01.A0CCY$F02.A069J
3;Quail fattening animal - Blood (as-part-nature);A0BXF#F01.A0CCY$F02.A06AL
3;Quail fattening animal - Kidney (as-part-nature);A0BXF#F01.A0CCY$F02.A069N
3;Quail fattening animal - Kidney fat (as-part-nature);A0BXF#F01.A0CCY$F02.A0F1B
3;Quail fattening animal - Liver (as-part-nature);A0BXF#F01.A0CCY$F02.A069M
3;Quail fattening animal - Skin & fat (as-part-nature);A0BXF#F01.A0CCY$F02.A06AK
3;Quail fattening animal - Thyroid (as-part-nature);A0C60#F01.A0CCY$F02.A0CES
3;Quail fattening animal - Urine (as-part-nature);A0C60#F01.A0CCY$F02.A0CET
3;Quail fattening animal - Faeces (as-part-nature);A0C60#F01.A0CCY$F02.A0CEV
3;Quail fattening animal - Blood serum (as-part-nature);A0C60#F01.A0CCY$F02.A0CEY
3;Quail fattening animal - Plasma (as-part-nature);A0C60#F01.A0CCY$F02.A0CEX
3;Quail fattening animal - Bile (as-part-nature);A0C60#F01.A0CCY$F02.A0EKY
3;Quail fattening animal - Eye (as-part-nature);A0C60#F01.A0CCY$F02.A067P
3;Quail fattening animal - Feather (as-part-nature);A0C60#F01.A0CCY$F02.A0ESE
3;Quail fattening animal - Hair (as-part-nature);A0C60#F01.A0CCY$F02.A0ESP
3;Quail fattening animal - Injection site (as-part-nature);A0C60#F01.A0CCY$F02.A0ESN
3;Quail fattening animal - Lung (as-part-nature);A0C60#F01.A0CCY$F02.A069P
3;Quail fattening animal - Pollen (as-part-nature);A0C60#F01.A0CCY$F02.A0ESK
3;Quail fattening animal - Retina (as-part-nature);A0C60#F01.A0CCY$F02.A0ESJ
3;Quail fattening animal - Sand (as-part-nature);A0C60#F01.A0CCY$F02.A0ESH
3;Quail fattening animal - Tissues juice (as-part-nature);A0C60#F01.A0CCY$F02.A0ESG
3;Quail fattening animal - Wool (as-part-nature);A0C60#F01.A0CCY$F02.A0ESF
3;Quail fattening animal - Drinking water;A0F7L#F01.A0CCY$F02.A06CA
3;Quail fattening animal - Water for aquaculture;A0F7M#F01.A0CCY$F02.A06CA
3;Quail fattening animal - Feed;A0BB9#F01.A0CCY$F02.A0F0Y
3;Quail laying hens - Meat (as-part-nature);A0BXF#F01.A0CCZ$F02.A0BYZ$F32.A0C8V
3;Quail laying hens - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CCZ$F02.A0EMD$F32.A0C8V
3;Quail laying hens - Fat (as-part-nature);A0BXF#F01.A0CCZ$F02.A069J$F32.A0C8V
3;Quail laying hens - Blood (as-part-nature);A0BXF#F01.A0CCZ$F02.A06AL$F32.A0C8V
3;Quail laying hens - Kidney (as-part-nature);A0BXF#F01.A0CCZ$F02.A069N$F32.A0C8V
3;Quail laying hens - Kidney fat (as-part-nature);A0BXF#F01.A0CCZ$F02.A0F1B$F32.A0C8V
3;Quail laying hens - Liver (as-part-nature);A0BXF#F01.A0CCZ$F02.A069M$F32.A0C8V
3;Quail laying hens - Skin & fat (as-part-nature);A0BXF#F01.A0CCZ$F02.A06AK$F32.A0C8V
3;Quail laying hens - Thyroid (as-part-nature);A0C60#F01.A0CCZ$F02.A0CES$F32.A0C8V
3;Quail laying hens - Urine (as-part-nature);A0C60#F01.A0CCZ$F02.A0CET$F32.A0C8V
3;Quail laying hens - Faeces (as-part-nature);A0C60#F01.A0CCZ$F02.A0CEV$F32.A0C8V
3;Quail laying hens - Blood serum (as-part-nature);A0C60#F01.A0CCZ$F02.A0CEY$F32.A0C8V
3;Quail laying hens - Plasma (as-part-nature);A0C60#F01.A0CCZ$F02.A0CEX$F32.A0C8V
3;Quail laying hens - Bile (as-part-nature);A0C60#F01.A0CCZ$F02.A0EKY$F32.A0C8V
3;Quail laying hens - Eye (as-part-nature);A0C60#F01.A0CCZ$F02.A067P$F32.A0C8V
3;Quail laying hens - Feather (as-part-nature);A0C60#F01.A0CCZ$F02.A0ESE$F32.A0C8V
3;Quail laying hens - Hair (as-part-nature);A0C60#F01.A0CCZ$F02.A0ESP$F32.A0C8V
3;Quail laying hens - Injection site (as-part-nature);A0C60#F01.A0CCZ$F02.A0ESN$F32.A0C8V
3;Quail laying hens - Lung (as-part-nature);A0C60#F01.A0CCZ$F02.A069P$F32.A0C8V
3;Quail laying hens - Pollen (as-part-nature);A0C60#F01.A0CCZ$F02.A0ESK$F32.A0C8V
3;Quail laying hens - Retina (as-part-nature);A0C60#F01.A0CCZ$F02.A0ESJ$F32.A0C8V
3;Quail laying hens - Sand (as-part-nature);A0C60#F01.A0CCZ$F02.A0ESH$F32.A0C8V
3;Quail laying hens - Tissues juice (as-part-nature);A0C60#F01.A0CCZ$F02.A0ESG$F32.A0C8V
3;Quail laying hens - Wool (as-part-nature);A0C60#F01.A0CCZ$F02.A0ESF$F32.A0C8V
3;Quail laying hens - Drinking water;A0F7L#F01.A0CCZ$F02.A06CA$F32.A0C8V
